,Experiment,Participant_ID,Participant_Number,Trial_Number,Triplet_ID,Observation_Phase,Response_Phase,Atomic_Choice,Description,Symbol,Color_Fill,Color_Line,Avatar_Pic,Avatar_Type,Avatar_SO,Avatar,Choice,Cs,Co,Rs,Ro,As_OP,Ao_OP,Bs_OP,Bo_OP,As_RP,Ao_RP,Bs_RP,Bo_RP,Sure_Thing,PDS_Choice,PDO_Choice,OD_Choice,PDS_OP,PDO_OP,OD_A_OP,PDS_RP,PDO_RP,OD_A_RP,OD_B_OP,OD_B_RP,Absolute_Total_OP,Absolute_Total_RP,Choice_Degrees,A_Degrees,B_Degrees,Conflict_Pred_Sim,OD_Pred_Sim,Trial_order,Trial_order_segment,Triplet_Order,Vertical_Position,RightSideUpDown,Key_Press,Prediction,Prediction_RT,Betting_Choice,Betting_RT,Response_Combo,Prediction_Combo,Betting_Combo,Betting_Rationality,Betting_Probability,Subjective_Probability,Subjective_Prob_Range,Subjective_Prob_Bits,Catch,Caught,Instruction_Time,Instruction_Answers,Missed_Instruction_Qs,MM/DD/YYYY,Trust1,Trust2,Cheat,Donate
8136,2,1028zik,51,137,46,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,5,1,1,3,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,133,9,2,"""11""",DD,ZK,1,0.376,0,0.029,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8137,2,1028zik,51,138,46,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,5,1,1,4,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,75,5,1,"""01""",UD,ZK,1,0.821,0,0.033,EO,OOO,HHH,1,0.0,0.667,"[0,0,4,0]",2,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8138,2,1028zik,51,139,47,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,3,5,3,1,2,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.7941,0.8333,35,3,1,"""01""",UD,ZK,1,0.545,0,0.196,EO,OPO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8139,2,1028zik,51,140,47,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,3,5,3,1,3,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.7941,0.8333,153,10,3,"""01""",UD,ZK,1,0.442,0,0.004,EO,OPO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8140,2,1028zik,51,141,47,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,3,5,3,1,4,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.2059,0.1667,97,7,2,"""10""",DD,ZK,0,0.174,0,0.13,ET,OPO,HHH,1,0.0,0.167,"[2,2,0,0]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8141,2,1028zik,51,142,48,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,1,5,5,1,2,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.0833,0.125,54,4,2,"""00""",UD,ZJ,0,0.753,1,0.373,AT,PPP,HBH,0,0.5,0.333,"[0,4,0,0]",2,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8142,2,1028zik,51,143,48,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,1,5,5,1,3,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.0833,0.125,135,9,3,"""10""",DD,ZK,0,0.505,0,0.026,ET,PPP,HBH,0,0.5,0.167,"[2,2,0,0]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8143,2,1028zik,51,144,48,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Blueish Bowtie,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,1,5,5,1,4,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.0833,0.125,10,1,1,"""00""",UD,ZK,0,0.876,0,0.455,ET,PPP,HBH,0,0.5,0.167,"[2,2,0,0]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8144,2,1028zik,51,145,49,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-triangle-up,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,5,3,1,3,3,-4,-2,-1,4,2,1,4,0,2,-1,-2,12,12,206.57,0.0,180.0,0.8879,0.75,6,1,1,"""10""",DU,AK,1,1.372,0,0.301,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8145,2,1028zik,51,146,50,Win-win vs Malicious,Aligned,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-square,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,5,5,1,1,3,-4,-2,-1,4,2,1,4,4,0,-1,0,12,12,206.57,45.0,225.0,0.8944,0.5,77,5,1,"""11""",DD,ZK,1,0.646,0,0.06,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8146,2,1028zik,51,147,51,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-triangle-up,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,3,5,3,1,3,-4,-2,-1,4,2,1,0,4,-2,-1,2,12,12,206.57,90.0,270.0,0.6444,0.25,151,10,1,"""10""",DU,AK,1,0.329,0,0.097,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8147,2,1028zik,51,148,52,Win-win vs Malicious,Conflicted,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-diamond,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,1,5,5,1,3,-4,-2,-1,4,2,1,-4,4,-4,-1,4,12,12,206.57,135.0,315.0,0.3944,0.375,121,8,1,"""10""",DU,AK,1,0.884,0,0.011,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8148,2,1028zik,51,149,53,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (2, 1) - Malicious<br>Reject:   (4, 5) - Win-win<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 1",star-triangle-up,"hsla(243, 65%, 70%, 0.85)","hsla(243, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,2,1,4,5,4,5,2,1,5,3,1,3,3,-2,-4,1,2,4,-1,4,0,2,1,-2,12,12,243.43,0.0,180.0,0.7941,0.25,31,2,1,"""00""",UU,AJ,1,0.384,1,0.132,AO,X,X,X,0.5,0.833,"[0,0,2,2]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8149,2,1028zik,51,150,54,Win-win vs Malicious,Aligned,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (2, 1) - Malicious<br>Reject:   (4, 5) - Win-win<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 1",star-square,"hsla(243, 65%, 70%, 0.85)","hsla(243, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,2,1,4,5,4,5,2,1,5,5,1,1,3,-2,-4,1,2,4,-1,4,4,0,1,0,12,12,243.43,45.0,225.0,0.0833,0.5,41,3,1,"""01""",UU,AJ,0,1.564,1,0.99,AT,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8150,2,1028zik,51,151,55,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (2, 1) - Malicious<br>Reject:   (4, 5) - Win-win<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 1",star-triangle-up,"hsla(243, 65%, 70%, 0.85)","hsla(243, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,2,1,4,5,4,5,2,1,3,5,3,1,3,-2,-4,1,2,4,-1,0,4,-2,1,2,12,12,243.43,90.0,270.0,0.85,0.75,30,2,1,"""11""",DD,ZK,1,2.37,0,0.43,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8151,2,1028zik,51,152,56,Win-win vs Malicious,Conflicted,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (2, 1) - Malicious<br>Reject:   (4, 5) - Win-win<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 1",star-diamond,"hsla(243, 65%, 70%, 0.85)","hsla(243, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,1,2,1,4,5,4,5,2,1,1,5,5,1,3,-2,-4,1,2,4,-1,-4,4,-4,1,4,12,12,243.43,135.0,315.0,0.4,0.375,39,3,1,"""01""",UU,AJ,0,0.536,1,0.759,AT,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8152,2,1028zik,51,153,57,Helpful vs Selfish,Borderline,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (1, 4) - Helpful<br>Reject:   (5, 2) - Selfish<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: -3",star-triangle-up,"hsla(116, 65%, 70%, 0.85)","hsla(116, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,1,4,5,2,1,4,5,2,5,3,1,3,3,-4,2,-3,-4,2,-3,4,0,2,3,-2,12,12,116.57,0.0,180.0,0.6444,0.8333,60,4,1,"""10""",DU,AK,1,0.433,0,0.249,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8153,2,1028zik,51,154,58,Helpful vs Selfish,Aligned,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (1, 4) - Helpful<br>Reject:   (5, 2) - Selfish<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: -3",star-square,"hsla(116, 65%, 70%, 0.85)","hsla(116, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,1,4,5,2,1,4,5,2,5,5,1,1,3,-4,2,-3,-4,2,-3,4,4,0,3,0,12,12,116.57,45.0,225.0,0.3944,0.5,29,2,1,"""10""",DU,AJ,1,0.75,1,0.072,AO,X,X,X,0.5,0.833,"[0,0,2,2]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8154,2,1028zik,51,155,59,Helpful vs Selfish,Borderline,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (1, 4) - Helpful<br>Reject:   (5, 2) - Selfish<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: -3",star-triangle-up,"hsla(116, 65%, 70%, 0.85)","hsla(116, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,1,4,5,2,1,4,5,2,3,5,3,1,3,-4,2,-3,-4,2,-3,0,4,-2,3,2,12,12,116.57,90.0,270.0,0.1444,0.1667,144,9,1,"""10""",DU,AK,1,0.532,0,0.039,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8155,2,1028zik,51,156,60,Helpful vs Selfish,Conflicted,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (1, 4) - Helpful<br>Reject:   (5, 2) - Selfish<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: -3",star-diamond,"hsla(116, 65%, 70%, 0.85)","hsla(116, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,1,4,5,2,1,4,5,2,1,5,5,1,3,-4,2,-3,-4,2,-3,-4,4,-4,3,4,12,12,116.57,135.0,315.0,0.0872,0.125,52,4,1,"""00""",UU,AJ,1,1.527,1,0.385,AO,X,X,X,0.5,0.833,"[0,0,2,2]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8156,2,1028zik,51,157,61,Helpful vs Selfish,Borderline,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",star-triangle-up,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,2,5,4,1,2,5,4,1,5,3,1,3,3,-2,4,-3,-2,4,-3,4,0,2,3,-2,12,12,153.43,0.0,180.0,0.15,0.1667,127,8,1,"""11""",DU,AK,0,0.353,0,0.098,ET,X,X,X,0.5,0.167,"[2,2,0,0]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8157,2,1028zik,51,158,62,Helpful vs Selfish,Aligned,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",star-square,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,2,5,4,1,2,5,4,1,5,5,1,1,3,-2,4,-3,-2,4,-3,4,4,0,3,0,12,12,153.43,45.0,225.0,0.4,0.5,158,10,1,"""11""",DU,AJ,0,0.304,1,0.076,AT,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8158,2,1028zik,51,159,63,Helpful vs Selfish,Borderline,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",star-triangle-up,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,2,5,4,1,2,5,4,1,3,5,3,1,3,-2,4,-3,-2,4,-3,0,4,-2,3,2,12,12,153.43,90.0,270.0,0.35,0.1667,107,7,1,"""00""",UU,AK,1,0.959,0,0.474,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8159,2,1028zik,51,160,64,Helpful vs Selfish,Conflicted,Helpful,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",star-diamond,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Fiery Ghost,Masochistic Avatar,"(-1, 0)",4,0,2,5,4,1,2,5,4,1,1,5,5,1,3,-2,4,-3,-2,4,-3,-4,4,-4,3,4,12,12,153.43,135.0,315.0,0.9,0.875,143,9,1,"""01""",UU,AK,0,0.477,0,0.041,ET,X,X,X,0.5,0.167,"[2,2,0,0]",1,0,0,529,FFTFFFTT,1,03/27/2022,ABDC,CBAD,CBDA,DBAC
8160,2,1931viu,52,1,1,Win-win vs Malicious,Borderline,Win-win,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",circle,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Utilitarian Avatar,"(1, 1)",1,0,5,4,1,2,5,4,1,2,5,3,1,3,2,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,26,2,1,"""10""",DU,AJ,1,1.702,1,2.058,AO,OOO,BHH,1,0.333,0.833,"[0,0,2,2]",1,1,0,902,FFTTTTTT,2,03/27/2022,BADC,CADB,BACD,BCDA
8161,2,1931viu,52,2,1,Win-win vs Malicious,Borderline,Win-win,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",circle,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Utilitarian Avatar,"(1, 1)",1,0,5,4,1,2,5,4,1,2,5,3,1,3,3,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,60,4,3,"""00""",UU,AK,1,1.073,0,1.064,EO,OOO,BHH,1,0.333,0.5,"[1,1,1,1]",0,0,0,902,FFTTTTTT,2,03/27/2022,BADC,CADB,BACD,BCDA
